LONGITUDE,LATITUDE,CLASS,ASPECT1,ELEVATION1,GEOLOGY1,LULC1,NDVI1,RAINFALL1,ROAD1,SLOPE1,SOIL1,STREAM1
88.665381,27.201278,1,322,1014.20495605469,9,8,0.12041487544775,1297.77001953125,5,31,1,1
88.656708,27.202433,1,338,739.958923339844,9,8,0.0246426146477461,1293.06433105469,5,38,1,1
88.667278,27.201875,1,323,1006.84918212891,9,8,0.0233447290956974,1302.00048828125,5,26,1,1
88.658333,27.203869,1,9,734.301391601562,9,8,0.170281246304512,1294.90563964844,5,25,1,1
88.647222,27.204556,1,339,644.394287109375,9,8,0.0190802980214357,1285.70788574219,5,38,1,1
88.643361,27.206444,1,260,551.074829101562,9,9.75736045837402,0.25815361738205,1280.83630371094,5,4,4,1
88.689053,27.205047,1,215,747.125915527344,8,8,0.186383828520775,1324.71643066406,5,5,1,1
88.679953,27.206653,1,1,760.892700195312,8,8,0.125736251473427,1316.65441894531,5,31,1,1
88.672817,27.207264,1,342,731.028991699219,8,8,0.140008926391602,1312.48205566406,5,29,1,1
88.676047,27.207606,1,346,715.311401367188,8,8,0.053094495087862,1312.48205566406,5,41,1,1
88.652278,27.220889,1,214,1005.6416015625,9,4.19706153869629,0.249599277973175,1293.49499511719,5,29,4,1
88.657111,27.220861,1,334,1156.19421386719,8,8,0.051276296377182,1297.90234375,5,21,4,1
88.699833,27.22075,1,334,1145.46899414062,5,8,0.0158689767122269,1332.2587890625,5,35,1,1
88.619361,27.22975,1,229,1198.03039550781,9,8,0.271394699811935,1256.1240234375,5,36,1,1
88.634806,27.233417,1,140,1493.27416992188,9,8.00422477722168,0.338866591453552,1274.70446777344,5,30,1,3
88.645167,27.235917,1,163,1453.57971191406,8,9,0.311075359582901,1285.65441894531,5,32,1,2
88.62575,27.246056,1,218,1456.38134765625,9,8.00422477722168,0.248430848121643,1263.46398925781,5,31,1,2
88.625694,27.246194,1,196,1459.265625,9,8.99577522277832,0.346579551696777,1263.46398925781,5,24,1,2
88.659833,27.250972,1,246,1435.67053222656,5,6.82406187057495,0.282072573900223,1299.8544921875,5,41,1,1
88.715444,27.250889,1,285,1221.2421875,5,8,0.114337556064129,1321.53002929688,5,45,1,1
88.694194,27.252667,1,43,1468.98571777344,4,8,0.186323970556259,1319.01220703125,10,22,4,1
88.323278,27.206917,1,88,454.126556396484,9,8.00099754333496,0.157240644097328,1168.46350097656,5,34,2,1
88.442122,27.205,1,143,1298.15747070312,9,9,0.305272728204727,1032.57141113281,5,32,1,2
88.387667,27.20825,1,275,1602.84460449219,13,8,0.19761611521244,1058.19055175781,5,21,1,1
88.442814,27.206611,1,102,1325.86755371094,9,6.35368633270264,0.202729120850563,1032.57141113281,5,29,1,2
88.321833,27.213556,1,61,474.835571289062,13,8.00422477722168,0.221759825944901,1156.87744140625,5,26,1.08906829357147,1
88.391444,27.21275,1,337,1570.5859375,13,8,0.0554646365344524,1052.58557128906,5,34,1,1
88.399333,27.212583,1,311,2006.06188964844,9,8,0.0443612486124039,1041.47338867188,5,26,1,2
88.318083,27.217944,1,225,423.807495117188,13,10,0.127404868602753,1164.55236816406,5,9,1,1
88.392417,27.214639,1,301,1547.45776367188,13,8,0.243932038545609,1037.38513183594,5,29,1,1
88.393306,27.215056,1,315,1565.79443359375,13,8,0.125515982508659,1037.38513183594,5,27,1,1
88.402278,27.21525,1,252,2022.48974609375,9,8,0.0803779810667038,1026.64721679688,5,11,1,2
88.392361,27.216639,1,220,1550.78125,13,8,0.300552308559418,1037.38513183594,5,41,1,1
88.391111,27.219444,1,282,1568.4814453125,13,8,0.218127056956291,1033.7451171875,5,28,1,1
88.370667,27.2215,1,159,1790.61083984375,13,9,0.37168961763382,1062.66284179688,5,33,4,2
88.385083,27.220917,1,230,1579.75854492188,13,8,0.264901429414749,1040.48779296875,5,45,1,1
88.376167,27.221444,1,158,1631.54321289062,13,9,0.419977694749832,1054.9951171875,5,36,1,1
88.397639,27.220972,1,257,2031.44226074219,9,6.82406187057495,0.1812364757061,1021.51904296875,5,33,1,2
88.390861,27.221778,1,242,1589.53588867188,13,8,0.237288877367973,1033.7451171875,5,22,1,1
88.372083,27.224778,1,146,2034.5830078125,9,9,0.3830706179142,1045.97436523438,5,41,1,2
88.373333,27.225083,1,151,2011.791015625,9,8.76381492614746,0.34234806895256,1045.97436523438,5,32,1,2
88.378444,27.229417,1,122,2022.80065917969,9,8,0.368173271417618,1028.4677734375,5,49,1,2.71453619003296
88.348389,27.233667,1,318,1912.15881347656,9,8,0.0582424066960812,1037.53161621094,5,35,1,2
88.378417,27.232639,1,62,2122.48046875,9,8,0.274085104465485,1028.4677734375,5,28,1,3
88.346444,27.237889,1,308,1585.505859375,9,8,0.0438817590475082,1045.98706054688,5,33,2,1
88.332778,27.239972,1,321,1297.84997558594,13,8,0.143410250544548,1057.85229492188,5,23,1,1
88.433167,27.235861,1,65,1213.11413574219,9,8.00099754333496,0.30870595574379,958.589599609375,5,26,1,1
88.327389,27.242139,1,30,1325.81433105469,13,8,0.233381718397141,1066.39453125,5,24,2,1
88.354417,27.242917,1,198,1594.3466796875,9,8,0.170296058058739,1022.77038574219,5,7,1,2
88.348056,27.244056,1,196,1545.3828125,9,8.99577522277832,0.369084656238556,1025.64599609375,5,52,1,1
88.350472,27.244472,1,203,1607.43176269531,9,9,0.33924001455307,1025.64599609375,5,50,1,2
88.3845,27.251417,1,50,2045.69458007812,9,8,0.199543610215187,977.8447265625,5,21,1,2
88.4905,27.197417,1,228,367.754547119141,9,2,0.186993107199669,1055.5556640625,5,49,1,1
88.603083,27.192989,1,162,473.346313476562,9,9.52264022827148,0.111981444060802,1261.49987792969,40.1120414733887,33,1,1
88.602778,27.193083,1,172,495.011047363281,9,4.41065883636475,0.245223224163055,1233.5888671875,5,36,1,1
88.446667,27.207039,1,185,1323.87255859375,9,9,0.289940387010574,1032.57141113281,5,49,3,2
88.588667,27.203167,1,177,1286.99548339844,9,8.97465229034424,0.351776242256165,1214.17822265625,5,34,1,2
88.600278,27.203194,1,169,988.237426757812,9,8.76481246948242,0.32074162364006,1227.74475097656,5,32,1,2
88.591722,27.205,1,122,1211.31762695312,9,7.11849880218506,0.293236583471298,1213.9765625,5,36,1,2
88.58775,27.2115,1,275,1432.52380371094,9,8,0.155434727668762,1213.61596679688,5,45,1,2
88.587889,27.212222,1,260,1416.56518554688,9,8,0.174717575311661,1213.61596679688,5,32,1,2
88.588083,27.214806,1,261,1451.12976074219,9,8,0.249850705265999,1213.111328125,5,28,1,2
88.608361,27.214222,1,87,801.346984863281,9,6.82406187057495,0.133199080824852,1241.86767578125,5,23,3,1
88.491833,27.223833,1,298,343.436798095703,9,10,-0.0097843492403626,1014.41534423828,5,23,1,1
88.49325,27.22575,1,315,364.662017822266,9,8,0.0008765095844864,1020.89868164062,5,43,1,1
88.493889,27.228556,1,296,360.592376708984,9,2,0.0093302261084318,1012.50317382812,5,38,4,1
88.5015,27.233389,1,182,383.082702636719,9,2,0.195214122533798,1016.96832275391,5,27,4,1
88.506472,27.23575,1,150,418.936737060547,9,2,0.204197481274605,1019.82775878906,5,37,4,1
88.506306,27.235778,1,144,439.430603027344,9,3.6473114490509,0.273397386074066,1019.82775878906,5,35,4,1
88.507972,27.23575,1,180,387.799591064453,9,8.11051654815674,0.15010267496109,1028.35437011719,5,6,1,1
88.50875,27.236361,1,173,430.403350830078,9,2.88349676132202,0.268033742904663,1028.35437011719,5,39,1,1
88.509611,27.236583,1,163,436.799072265625,9,1.47735989093781,0.272586554288864,1028.35437011719,5,24,1,1
88.48416,27.23924,1,30,391.470092773438,9,8,0.141202047467232,978.881530761719,5,27,1,1
88.51384,27.23772,1,142,413.992919921875,9,2.7638144493103,0.250241905450821,1037.10888671875,5,21,1,1
88.486472,27.240028,1,221,378.645629882812,9,7.11849880218506,0.138389885425568,978.881530761719,5,43,1,1
88.486278,27.240194,1,209,378.390686035156,9,7.11051654815674,0.141311466693878,978.881530761719,5,40,1,1
88.48025,27.240556,1,357,396.679321289062,9,8.46538639068604,0.0068217297084629,971.866455078125,5,42,1,1
88.486278,27.240861,1,213,407.526763916016,9,7.97242307662964,0.19446174800396,978.881530761719,5,39,1,1
88.6025,27.235694,1,207,1219.95043945312,9,9,0.327937573194504,1234.64575195312,5,31,3,1
88.602389,27.23575,1,207,1219.95043945312,9,9,0.327937573194504,1234.64575195312,5,31,3,1
88.598806,27.237694,1,113,1213.40600585938,9,4.43647384643555,0.232877433300018,1226.7421875,5,24,3,2
88.601528,27.238111,1,230,1218.46752929688,9,7.98486328125,0.267023354768753,1226.7421875,5,18,3,2
88.524389,27.245028,1,127,464.356292724609,9,3.02112340927124,0.236338824033737,1072.78491210938,5,19,4,1
88.3135,27.153306,1,307,1200.11608886719,9,8,0.0447608344256878,1237.57531738281,5,23,1,3
88.316833,27.184806,1,148,475.525421142578,12,9,0.174022674560547,1199.578125,5,48,1,1
88.320417,27.186361,1,178,446.404663085938,12,4.17547130584717,0.180411130189896,1198.97766113281,5,31,1,1
88.318889,27.159639,1,318,1343.26586914062,9,8,0.139384001493454,1222.57788085938,5,25,1,3
88.319556,27.155028,1,316,1400.0146484375,9,8,0.0586531348526478,1226.5166015625,5,31,1,3
88.32375,27.204694,1,93,466.304382324219,12,9,0.203002408146858,1168.46350097656,5,38,1.24759674072266,1
88.325861,27.191639,1,129,471.895477294922,12,8.23518753051758,0.179239794611931,1185.77111816406,5,39,1,1
88.340861,27.200861,1,183,987.222961425781,9,8,0.260203838348389,1150.31787109375,5,32,1,1
88.34325,27.158222,1,356,1355.69689941406,9,8,0.0276391673833132,1183.69787597656,5,41,2,2
88.342694,27.137667,1,127,1200.78381347656,9,9,0.319273769855499,1191.79443359375,5,35,1,2
88.344806,27.158139,1,24,1349.80346679688,9,8,0.177989274263382,1183.69787597656,5,32,2,2
88.350417,27.199028,1,178,1147.39721679688,11,7.56951284408569,0.25860857963562,1134.34985351562,5,33,1,1
88.347972,27.158,1,309,1387.27136230469,12,8,0.0029142061248421,1176.74743652344,5,29,2,2
88.348472,27.164528,1,315,1112.05920410156,12,8,0.0097752334550023,1170.57873535156,5,36,1,2
88.348528,27.165278,1,309,1086.32214355469,12,8,0.0268258228898048,1170.57873535156,5,33,1,2
88.348889,27.167611,1,229,1111.16943359375,12,8.23518753051758,0.304097205400467,1170.57873535156,5,33,1,2
88.348333,27.149722,1,85,1391.77355957031,9,8.23618507385254,0.284272164106369,1179.04772949219,5,45,1,2
88.3545,27.200389,1,164,1117.90087890625,13,9,0.384183287620544,1126.49291992188,5,40,1,1
88.354611,27.171139,1,207,1238.3427734375,12,8.00099754333496,0.279216170310974,1159.27709960938,5,16,1,2
88.363778,27.169472,1,310,1533.86340332031,12,8,0.0170414820313454,1144.92639160156,5,31,1,2
88.369611,27.177167,1,280,1578.05676269531,12,8,0.0734057277441025,1133.86682128906,5,45,1,3
88.368222,27.140889,1,239,1243.63195800781,9,3.02112340927124,0.211945027112961,1149.20544433594,5,32,1,1
88.368167,27.139944,1,244,1190.24780273438,9,8.23342514038086,0.167738020420074,1149.20544433594,5,28,1,1
88.372,27.172228,1,154,1663.22253417969,12,2,0.373567432165146,1131.49865722656,5,24,4,2
88.370778,27.145056,1,5,1274.99108886719,9,8,0.0987637341022491,1149.1123046875,5,29,2,1
88.373083,27.143556,1,317,1285.07360839844,9,8,0.188496604561806,1141.84606933594,5,24,2,1
88.379083,27.159972,1,276,1248.17102050781,9,8,0.124638743698597,1131.37524414062,5,26,1,1
88.381444,27.172333,1,184,1601.08740234375,9,2,0.326806157827377,1125.18640136719,5,29,4,2
88.383306,27.16275,1,321,1554.37426757812,9,8,0.092781625688076,1125.22875976562,5,37,1,1
88.384556,27.168167,1,245,1545.05065917969,9,8,0.23815730214119,1122.59204101562,5,31,4,2
88.385028,27.175,1,274,1759.26989746094,9,2.53561162948608,0.267851382493973,1104.67700195312,5,19,1.26720488071442,2
88.38525,27.173917,1,235,1738.69396972656,9,4.18092727661133,0.190053403377533,1104.67700195312,5,42,1,2
88.387472,27.195722,1,265,1692.38256835938,9,8,0.316134631633759,1076.65234375,5,32,1,1
88.386972,27.172444,1,249,1762.77893066406,9,8,0.175752609968185,1103.79907226562,5,34,1,2
88.388889,27.194333,1,240,1759.08825683594,9,8,0.262047737836838,1076.65234375,5,32,4,1.39763343334198
88.391583,27.202417,1,278,1650.60070800781,9.73753452301025,8,0.228052660822868,1069.240234375,5,29,1,1
88.391056,27.189222,1,287,1879.5966796875,9,8,0.142245218157768,1083.41149902344,5,31,1,2
88.390278,27.155306,1,298,1186.26171875,9,8,0.101663187146187,1129.72045898438,5,28,1,1
88.390361,27.152861,1,227,1230.19091796875,9,8.76058769226074,0.250292509794235,1130.556640625,5,34,1,1
88.391111,27.135833,1,156,1807.99633789062,9,3.00598692893982,0.334204733371735,1127.67700195312,5,32,1,2
88.395778,27.18175,1,195,1889.54150390625,9,9,0.361194908618927,1089.98205566406,5,31,1,2.71453619003296
88.39475,27.133556,1,165,1675.15124511719,9,8.99900245666504,0.29009684920311,1121.21240234375,5,33,1,2
88.401333,27.166528,1,257,1514.61694335938,9,7.99501085281372,0.200256630778313,1105.44177246094,5,22,4,1
88.402056,27.176944,1,264,1935.26733398438,9,6.35368633270264,0.236620634794235,1094.12463378906,5,35,1,2
88.402417,27.175778,1,241,1929.81567382812,9,3.0243501663208,0.311232477426529,1094.12463378906,5,35,1,2
88.402611,27.177056,1,250,1984.43469238281,9,4.19706153869629,0.24797648191452,1094.12463378906,5,38,1,2
88.401556,27.137694,1,213,1828.7587890625,9,8.99900245666504,0.365409702062607,1115.17541503906,5,33,1,2
88.40425,27.134389,1,238,1816.57360839844,9,8,0.30204826593399,1109.58166503906,5,52,4,2.71453619003296
88.406417,27.16375,1,279,1570.1220703125,9,8,0.180105462670326,1101.14050292969,5,20,1,2
88.404583,27.133583,1,253,1828.58837890625,9,6.82406187057495,0.137709975242615,1109.58166503906,5,48,4,2
88.410556,27.161444,1,135,1555.60668945312,9,9,0.284563690423965,1099.29675292969,5,34,4,2
88.412056,27.153083,1,102,1572.17797851562,9,9,0.302098482847214,1096.79370117188,5,35,4,2
88.413222,27.162778,1,203,1547.22912597656,9,9,0.296363890171051,1095.67041015625,5,7,1,2
88.415056,27.160194,1,186,1545.55895996094,9,9,0.310045719146729,1095.67041015625,5,21,1,3
88.417528,27.166611,1,91,1793.47119140625,9,8.23618507385254,0.382889717817307,1090.44995117188,5,22,1,3
88.420139,27.158417,1,222,1594.59753417969,9,7.97741174697876,0.266818583011627,1092.42333984375,5,39,1,2
88.423028,27.160056,1,137,1572.62463378906,9,9,0.312699556350708,1089.55847167969,5,40,1,2
88.427111,27.158944,1,230,1593.72436523438,9,7.99501085281372,0.248205408453941,1087.07678222656,5,38,1,2
88.429556,27.176,1,273,1634.07275390625,9,6.82406187057495,0.244265049695969,1078.54833984375,5,35,1,2
88.430556,27.178111,1,353,1616.36022949219,9,8,0.138159990310669,1076.87744140625,5,34,1,1.28546380996704
88.430722,27.15625,1,220,1453.13671875,9,3.0243501663208,0.328947603702545,1087.93835449219,5,39,1,2
88.436667,27.165833,1,171,1544.04711914062,9,9,0.352950245141983,1081.63134765625,5,35,1,2
88.500333,27.15425,1,104,985.45361328125,9,3,0.275304734706879,1108.85864257812,5,33,1,2
88.512778,27.157056,1,165,741.55517578125,9,8.99677276611328,0.272869139909744,1123.12316894531,5,24,1,2
88.5225,27.156806,1,40,585.957458496094,9,8,0.172217175364494,1133.62219238281,5,28,1,1
88.512472,27.158111,1,185,808.639770507812,9,8.76058769226074,0.278540909290314,1123.12316894531,5,20,1,2
88.522194,27.157694,1,71,590.667663574219,9,8,0.189688801765442,1133.62219238281,5,30,1,1
88.521833,27.158361,1,78,621.824462890625,9,6.82406187057495,0.187204197049141,1128.46032714844,5,27,1,1
88.514611,27.158972,1,187,825.978576660156,9,3.0049889087677,0.258460253477097,1123.578125,5,28,1,2
88.529,27.1585,1,247,301.925262451172,9,10,0.0608305968344212,1139.66760253906,5,37,4,1
88.505889,27.160722,1,142,1035.13049316406,9,8.22005081176758,0.243417173624039,1113.78210449219,5,25,1,2
88.512472,27.160444,1,162,913.061096191406,9,8.00422477722168,0.268064349889755,1123.578125,5,19,1,2
88.512944,27.161306,1,66,901.524719238281,9,8,0.237459897994995,1123.578125,5,29,1,2
88.509639,27.161917,1,148,1029.9296875,9,8.23019886016846,0.285875767469406,1118.57189941406,5,33,1,2
88.510611,27.162194,1,108,1010.03955078125,9,4.43224906921387,0.223887950181961,1118.57189941406,5,30,1,2
88.52,27.163861,1,155,556.852600097656,9,8,0.268204092979431,1128.68347167969,5,28,1,1
88.533097,27.178889,1,130,362.274963378906,9,2.2411744594574,0.112180285155773,1143.04016113281,5,41,1.24759674072266,2
88.519778,27.179639,1,229,353.952972412109,9,4.19706153869629,0.122327409684658,1124.87878417969,5,46,1,1
88.533111,27.179056,1,130,362.274963378906,9,2.2411744594574,0.112180285155773,1143.04016113281,5,41,1.24759674072266,2
88.51025,27.180417,1,155,390.326965332031,9,1.76581013202667,0.208140224218369,1113.63439941406,5,35,3,1
88.518611,27.180528,1,212,328.313690185547,9,2,0.134297221899033,1124.87878417969,5,34,1,1
88.508,27.182111,1,239,426.001800537109,9,8,0.0958252176642418,1113.63439941406,5,52,3,1
88.501194,27.188528,1,172,379.801666259766,9,2,0.101721450686455,1068.22192382812,5,14,1,1
88.445083,27.124778,1,1,631.646301269531,9,8,0.0272654574364424,1065.59704589844,5,50,4,1
88.442778,27.128694,1,194,659.470153808594,9,2.18937659263611,0.198631882667542,1070.99279785156,5,36,4,1
88.441361,27.129,1,135,648.640441894531,9,2.17593836784363,0.189281404018402,1072.47094726562,5,19,4,1
88.4385,27.150778,1,136,1186.6279296875,9,7.58887386322021,0.293876618146896,1083.75695800781,5,37,2,2
88.443056,27.154722,1,165,1385.69006347656,9,9,0.343704342842102,1082.61950683594,5,39,1,1
88.494389,27.153528,1,205,1087.04077148438,9,3,0.22798778116703,1116.99182128906,5,28,3,2
88.493194,27.154889,1,244,1111.47546386719,9,8,0.17391137778759,1116.99182128906,5,21,3,2
88.444361,27.159194,1,33,1320.75610351562,9,8,0.124289765954018,1081.90954589844,5,33,1,1
88.466306,27.158583,1,108,1199.63330078125,9,2.91529846191406,0.202773466706276,1080.09497070312,10,34,1,2
88.491722,27.158111,1,222,1117.841796875,9,8,0.241626530885696,1116.78332519531,5,41,1,2
88.458833,27.163556,1,182,1466.67224121094,9,9,0.335611343383789,1078.49194335938,10,35,4,1.71453619003296
88.491444,27.162111,1,260,1139.61083984375,9,2,0.218226626515388,1084.89624023438,5,34,1,2
88.462306,27.163861,1,120,1502.84240722656,9,8,0.294526547193527,1078.60717773438,5,29,1,2
88.484864,27.162781,1,157,1154.81188964844,9,8.76058769226074,0.299509614706039,1083.39392089844,5,22,2,3
88.444444,27.165,1,23,1366.79418945312,9,8,0.302088707685471,1080.20874023438,10,25,1,1
88.488511,27.165586,1,194,1247.69177246094,9,8.00322723388672,0.278733044862747,1083.69873046875,5,29,1,3
88.496556,27.165528,1,43,1248.32922363281,9,8,0.264519661664963,1104.50732421875,5,34,1,2
88.462361,27.169583,1,111,1653.90478515625,9,1.03379738330841,0.145952478051186,1076.21203613281,5,20,1,2
88.486333,27.169028,1,355,1250.16772460938,9,8,0.0707085803151131,1080.095703125,5,34,1,2
88.452028,27.174389,1,13,1531.51208496094,9,8,0.165669545531273,1072.71032714844,10,24,1,2
88.562083,27.18815,1,184,454.391632080078,9,7.1092848777771,0.158828392624855,1180.43957519531,128,22,1,1
88.564472,27.19,1,181,585.403930664062,9,2.91529846191406,0.249858275055885,1180.43957519531,5,37,1.75240325927734,2
88.586528,27.191333,1,181,482.937286376953,9,9,0.282831221818924,1207.52258300781,128,46,1,1
88.65875,27.17925,1,197,1265.76293945312,9,6.82828664779663,0.218316569924355,1284.62280273438,5,27,1,3
88.237,27.121611,1,160,455.162933349609,9,1,0.233187898993492,1409.5693359375,5,36,1,3
88.262111,27.128972,1,146,420.925842285156,9,7.11849880218506,0.216358438134193,1349.59655761719,5,35,1,2
88.292194,27.12825,1,188,382.271148681641,9,1,0.197531893849373,1292.01892089844,5,39,1,2
88.266222,27.129861,1,134,401.715209960938,9,1.49994802474976,0.254214733839035,1349.59655761719,5,41,1,2
88.311083,27.144167,1,178,1166.76354980469,9,6.80892515182495,0.285865843296051,1251.62255859375,5,33,1,2
88.305694,27.145444,1,287,1138.38659667969,9,4.19706153869629,0.180194720625877,1260.66589355469,5,19,1,2
88.309889,27.151028,1,310,1215.16577148438,9,8,0.111974477767944,1247.71374511719,5,27,1,2
88.275667,27.1545,1,194,760.858459472656,12,8.23019886016846,0.296539783477783,1301.28625488281,5,34,1,1.71587646007538
88.230778,27.156944,1,233,1476.68688964844,11,8,0.269524365663528,1363.41931152344,5,26,1,2
88.230306,27.157806,1,133,1500.58728027344,11,8.00322723388672,0.290349304676056,1363.41931152344,5,16,1,2
88.306806,27.157694,1,286,850.733459472656,12,8,0.144334077835083,1244.22888183594,5,26,1,2
88.300028,27.159472,1,301,646.940124511719,12,8,0.138816222548485,1255.70104980469,5,14,1,1
88.457444,27.093278,1,119,290.322052001953,9,8.76058769226074,0.255218178033829,1024.39270019531,5,28,1,1
88.433375,27.096444,1,161,891.218444824219,9,2,0.34568727016449,1015.53686523438,5,29,1,2
88.458667,27.102,1,127,441.333679199219,9,8,0.274980902671814,1043.83154296875,5,22,1,1
88.444556,27.105972,1,209,782.136108398438,9,8.99577522277832,0.272709518671036,1033.96447753906,5,33,4,2
88.449389,27.106694,1,190,783.661376953125,9,9,0.325443655252457,1033.3896484375,5,29,1,2
88.31675,27.126472,1,204,360.662628173828,9,6.34869718551636,0.201870530843735,1261.49987792969,5,36,1,1
88.319778,27.123889,1,333,408.709533691406,9,8,0.115796968340874,1243.81787109375,5,25,1,1
88.340222,27.130444,1,233,1165.12158203125,9,8,0.246271714568138,1201.94592285156,5,25,1,2
88.340444,27.126444,1,264,1047.48620605469,9,8,0.208326786756516,1202.36962890625,5,23,1,2
88.34025,27.123194,1,182,941.239807128906,9,8.22005081176758,0.280486524105072,1202.34985351562,5,31,1,2
88.340472,27.110583,1,188,337.957000732422,9,5,0.135158643126488,1200.96875,5,48,1,3
88.342778,27.133806,1,100,1202.68994140625,9,8.23618507385254,0.238742053508759,1191.79443359375,5,31,4,2
88.343389,27.122611,1,201,899.569702148438,9,8,0.29139256477356,1191.79577636719,5,27,1,2
88.3615,27.101083,1,290,361.588134765625,9,8,0.0984739661216736,1155.98315429688,5,43,1,1
88.363139,27.107417,1,281,490.411499023438,9,8,0.154064670205116,1148.89465332031,5,37,1,1
88.370528,27.134306,1,168,1103.59448242188,9,2,0.315241813659668,1157.42517089844,5,36,1,1.39763343334198
88.378667,27.126306,1,233,1124.67810058594,9,6.80792760848999,0.212161287665367,1136.6796875,5,37,1,2
88.384417,27.131528,1,159,1598.02673339844,9,8.76381492614746,0.294973641633987,1132.0771484375,5,34,1,2
88.384556,27.125528,1,123,1337.40344238281,9,2.24217224121094,0.187990576028824,1128.73278808594,5,16,1,2
88.386,27.131444,1,134,1556.87561035156,9,9,0.316598325967789,1132.0771484375,5,31,1,2
88.390833,27.133722,1,195,1659.30627441406,9,8.99577522277832,0.266150444746017,1127.67700195312,5,36,1,2
88.394639,27.102639,1,240,642.704345703125,9,1.47682905197144,0.250182718038559,1080.3916015625,5,26,1,1
88.394611,27.101194,1,261,622.127746582031,9,8.76058769226074,0.236598968505859,1080.3916015625,5,27,1,1
88.400167,27.098417,1,220,685.342163085938,9,8.98063850402832,0.233689293265343,1065.45361328125,5,21,1,2
88.400417,27.101083,1,235,779.0751953125,9,8.23019886016846,0.276816219091415,1071.81652832031,5,22,1,2
88.400778,27.1025,1,215,836.761535644531,9,7.58564710617065,0.255956143140793,1071.81652832031,5,23,1,2
88.402722,27.103111,1,199,916.738525390625,9,8.76481246948242,0.258565098047256,1067.22265625,5,27,1,2
88.403333,27.101111,1,160,798.159423828125,9,9,0.252844631671906,1063.94006347656,5,21,1,2
88.404667,27.102944,1,175,914.349853515625,9,9,0.29281097650528,1063.94006347656,5,28,1,2
88.412944,27.130056,1,119,1734.88293457031,9,3.02112340927124,0.268408387899399,1087.17590332031,5,14,4,2
88.43375,27.106944,1,177,869.702331542969,9,5.29144382476807,0.176333919167519,1037.22827148438,5,28,4,3
88.443833,27.084722,1,194,272.875610351562,9,8.23019886016846,0.17427171766758,1002.21594238281,5,28,1,2
88.446083,27.084222,1,181,285.889892578125,9,6.81907272338867,0.234161376953125,1002.21594238281,5,41,1,2
88.306056,27.240639,1,285,975.332092285156,13,8,0.118143677711487,1160.81311035156,5,40,1,1
88.226861,27.245028,1,351,1739.31494140625,5,8,0.203279420733452,1204.35180664062,10,23,1,3
88.2725,27.243806,1,100,1618.63110351562,9,8,0.291607260704041,1197.26013183594,5,34,1,3
88.225222,27.247111,1,54,1659.8876953125,5,3.01613426208496,0.285896152257919,1204.79711914062,10,27,1,3
88.301889,27.25,1,129,532.522277832031,13,2.54376339912415,0.23814070224762,1151.314453125,5,48,4,1
88.301944,27.250222,1,136,529.244445800781,13,2.88948369026184,0.233624994754791,1150.671875,5,46,4,1
88.272778,27.252167,1,327,1479.20043945312,9,8,0.205619871616364,1192.75415039062,5,9,1,2
88.3005,27.254222,1,33,561.097595214844,13,8,0.074046827852726,1154.37414550781,5,23,1,1
88.245306,27.258306,1,6,1151.47277832031,9,8,0.0973043665289879,1189.375,5,32,1,1
88.246611,27.258389,1,335,1136.57006835938,9,8,0.0700052529573441,1184.76000976562,5,24,1,1
88.248972,27.259722,1,39,1120.98510742188,9,3.41711282730103,0.235242560505867,1184.59533691406,5,22,1,1
88.233278,27.260861,1,354,1180.65417480469,9,8,0.0458488389849663,1189.16442871094,5,28,1,2
88.305444,27.257194,1,299,664.530090332031,13,8,0.112590380012989,1096.10656738281,5,25,1,1
88.302417,27.260194,1,266,570.577514648438,13,8,0.193121001124382,1093.10778808594,5,39,1,1
88.2945,27.26175,1,59,580.019104003906,9,10,0.259257256984711,1158.07800292969,5,32,4,1
88.292667,27.263389,1,45,596.790771484375,9,9.99354648590088,0.134399205446243,1105.6318359375,5,42,4,1
88.284722,27.269056,1,357,687.707946777344,9,8,0.142945945262909,1097.85961914062,5,33,1,1
88.2875,27.268944,1,48,586.413513183594,9,6.35368633270264,0.141371533274651,1110.39184570312,5,43,4,1
88.28,27.272778,1,217,538.901123046875,9,10,0.296222150325775,1152.46960449219,5,18,4,1
88.303417,27.27325,1,150,1287.40612792969,9,9,0.306456178426743,1086.9013671875,5,41,2,2
88.254278,27.275917,1,192,1101.884765625,9,8,0.221085146069527,1172.03771972656,5,16,1,1
88.255111,27.276306,1,169,1115.01452636719,9,7.56851530075073,0.235609784722328,1172.03771972656,5,41,1,1
88.308056,27.2755,1,215,1588.5595703125,9,8.00422477722168,0.344389945268631,1076.69604492188,5,33,2,2
88.227667,27.281028,1,179,1296.20483398438,9,8.76381492614746,0.343352168798447,1174.18774414062,5,19,1,1
88.229556,27.281611,1,127,1275.79321289062,9,9,0.364393800497055,1174.18774414062,5,44,1,2
88.267361,27.281028,1,72,938.224731445312,9,8,0.288575708866119,1112.09948730469,5,30,1,1
88.264889,27.284139,1,141,1043.81750488281,9,8.99577522277832,0.28689044713974,1115.689453125,5,33,1,1.60236656665802
88.265194,27.284278,1,148,1043.00451660156,9,9,0.281162142753601,1115.689453125,5,28,1,1
88.249028,27.285361,1,179,1205.17614746094,9,2.55497264862061,0.279936015605927,1169.18347167969,5,18,1,2
88.250028,27.295194,1,163,1593.35705566406,9,2,0.252362757921219,1124.45788574219,5,40,1,3
